LVL_3_CD,LVL_1_KR,LVL_1_EN,LVL_2_KR,LVL_2_EN,LVL_3_KR
11710113,서울특별시,Seoul,송파구,Songpa District,거여1동
11710114,서울특별시,Seoul,송파구,Songpa District,마천1동
11710111,서울특별시,Seoul,송파구,Songpa District,방이1동
11710112,서울특별시,Seoul,송파구,Songpa District,오금동
11710104,서울특별시,Seoul,송파구,Songpa District,송파1동
11710105,서울특별시,Seoul,송파구,Songpa District,석촌동
11710106,서울특별시,Seoul,송파구,Songpa District,삼전동
11710107,서울특별시,Seoul,송파구,Songpa District,가락본동
11710108,서울특별시,Seoul,송파구,Songpa District,문정1동
11710109,서울특별시,Seoul,송파구,Songpa District,문정2동
11710101,서울특별시,Seoul,송파구,Songpa District,잠실본동
11710102,서울특별시,Seoul,송파구,Songpa District,잠실4동
11740103,서울특별시,Seoul,강동구,Gangdong District,강일동
11740110,서울특별시,Seoul,강동구,Gangdong District,강일동
11740101,서울특별시,Seoul,강동구,Gangdong District,명일제1동
11740102,서울특별시,Seoul,강동구,Gangdong District,고덕제1동
11740107,서울특별시,Seoul,강동구,Gangdong District,암사제1동
11740109,서울특별시,Seoul,강동구,Gangdong District,천호제1동
11740108,서울특별시,Seoul,강동구,Gangdong District,성내제1동
11740105,서울특별시,Seoul,강동구,Gangdong District,길동
11740106,서울특별시,Seoul,강동구,Gangdong District,둔촌제1동
26110102,부산광역시,Busan,중구,Jung District,중앙동
26110104,부산광역시,Busan,중구,Jung District,중앙동
26110105,부산광역시,Busan,중구,Jung District,중앙동
26110106,부산광역시,Busan,중구,Jung District,중앙동
26110107,부산광역시,Busan,중구,Jung District,중앙동
26110108,부산광역시,Busan,중구,Jung District,중앙동
26110109,부산광역시,Busan,중구,Jung District,중앙동
26110110,부산광역시,Busan,중구,Jung District,중앙동
26110111,부산광역시,Busan,중구,Jung District,동광동
26110112,부산광역시,Busan,중구,Jung District,동광동
26110113,부산광역시,Busan,중구,Jung District,동광동
26110114,부산광역시,Busan,중구,Jung District,동광동
26110115,부산광역시,Busan,중구,Jung District,동광동
26110116,부산광역시,Busan,중구,Jung District,대청동
26110117,부산광역시,Busan,중구,Jung District,대청동
26110118,부산광역시,Busan,중구,Jung District,대청동
26110119,부산광역시,Busan,중구,Jung District,대청동
26110120,부산광역시,Busan,중구,Jung District,보수동
26110121,부산광역시,Busan,중구,Jung District,보수동
26110122,부산광역시,Busan,중구,Jung District,보수동
26110123,부산광역시,Busan,중구,Jung District,부평동
26110124,부산광역시,Busan,중구,Jung District,부평동
26110125,부산광역시,Busan,중구,Jung District,부평동
26110126,부산광역시,Busan,중구,Jung District,부평동
26110127,부산광역시,Busan,중구,Jung District,광복동
26110128,부산광역시,Busan,중구,Jung District,광복동
26110129,부산광역시,Busan,중구,Jung District,광복동
26110130,부산광역시,Busan,중구,Jung District,광복동
26110131,부산광역시,Busan,중구,Jung District,광복동
26110132,부산광역시,Busan,중구,Jung District,광복동
26110133,부산광역시,Busan,중구,Jung District,광복동
26110134,부산광역시,Busan,중구,Jung District,광복동
26110135,부산광역시,Busan,중구,Jung District,광복동
26110136,부산광역시,Busan,중구,Jung District,남포동
26110137,부산광역시,Busan,중구,Jung District,남포동
26110138,부산광역시,Busan,중구,Jung District,남포동
26110139,부산광역시,Busan,중구,Jung District,남포동
26110140,부산광역시,Busan,중구,Jung District,남포동
26110141,부산광역시,Busan,중구,Jung District,남포동
26110101,부산광역시,Busan,중구,Jung District,영주제1동
26110103,부산광역시,Busan,중구,Jung District,영주제1동
26140101,부산광역시,Busan,서구,Seo District,동대신제1동
26140102,부산광역시,Busan,서구,Seo District,동대신제2동
26140103,부산광역시,Busan,서구,Seo District,동대신제3동
26140104,부산광역시,Busan,서구,Seo District,서대신제1동
26140105,부산광역시,Busan,서구,Seo District,서대신제1동
26140106,부산광역시,Busan,서구,Seo District,서대신제3동
26140107,부산광역시,Busan,서구,Seo District,부민동
26140108,부산광역시,Busan,서구,Seo District,부민동
26140109,부산광역시,Busan,서구,Seo District,부민동
26140110,부산광역시,Busan,서구,Seo District,부민동
26140111,부산광역시,Busan,서구,Seo District,부민동
26140115,부산광역시,Busan,서구,Seo District,아미동
26140116,부산광역시,Busan,서구,Seo District,아미동
26140119,부산광역시,Busan,서구,Seo District,초장동
26140112,부산광역시,Busan,서구,Seo District,충무동
26140113,부산광역시,Busan,서구,Seo District,충무동
26140114,부산광역시,Busan,서구,Seo District,충무동
26140117,부산광역시,Busan,서구,Seo District,충무동
26140118,부산광역시,Busan,서구,Seo District,충무동
26140120,부산광역시,Busan,서구,Seo District,충무동
26140121,부산광역시,Busan,서구,Seo District,충무동
26140122,부산광역시,Busan,서구,Seo District,충무동
26140123,부산광역시,Busan,서구,Seo District,남부민제1동
26140124,부산광역시,Busan,서구,Seo District,암남동
26170101,부산광역시,Busan,동구,Dong District,초량제1동
26170102,부산광역시,Busan,동구,Dong District,수정제1동
26170103,부산광역시,Busan,동구,Dong District,좌천동
26170104,부산광역시,Busan,동구,Dong District,좌천동
26200101,부산광역시,Busan,영도구,Yeongdo District,남항동
26200102,부산광역시,Busan,영도구,Yeongdo District,남항동
26200103,부산광역시,Busan,영도구,Yeongdo District,남항동
26200104,부산광역시,Busan,영도구,Yeongdo District,남항동
26200105,부산광역시,Busan,영도구,Yeongdo District,남항동
26200106,부산광역시,Busan,영도구,Yeongdo District,남항동
26200107,부산광역시,Busan,영도구,Yeongdo District,남항동
26200108,부산광역시,Busan,영도구,Yeongdo District,영선제1동
26200109,부산광역시,Busan,영도구,Yeongdo District,영선제1동
26200112,부산광역시,Busan,영도구,Yeongdo District,영선제1동
26200110,부산광역시,Busan,영도구,Yeongdo District,영선제2동
26200111,부산광역시,Busan,영도구,Yeongdo District,영선제2동
26200113,부산광역시,Busan,영도구,Yeongdo District,신선동
26200114,부산광역시,Busan,영도구,Yeongdo District,신선동
26200118,부산광역시,Busan,영도구,Yeongdo District,신선동
26200115,부산광역시,Busan,영도구,Yeongdo District,봉래제1동
26200116,부산광역시,Busan,영도구,Yeongdo District,봉래제1동
26200117,부산광역시,Busan,영도구,Yeongdo District,봉래제1동
26200119,부산광역시,Busan,영도구,Yeongdo District,봉래제2동
26200120,부산광역시,Busan,영도구,Yeongdo District,청학제1동
26200121,부산광역시,Busan,영도구,Yeongdo District,동삼제1동
26230103,부산광역시,Busan,부산진구,Busanjin District,부전제1동
26230105,부산광역시,Busan,부산진구,Busanjin District,부전제1동
26230106,부산광역시,Busan,부산진구,Busanjin District,부전제1동
26230104,부산광역시,Busan,부산진구,Busanjin District,부전제2동
26230107,부산광역시,Busan,부산진구,Busanjin District,연지동
26230101,부산광역시,Busan,부산진구,Busanjin District,양정제1동
26230102,부산광역시,Busan,부산진구,Busanjin District,전포제1동
26230108,부산광역시,Busan,부산진구,Busanjin District,부암제1동
26230109,부산광역시,Busan,부산진구,Busanjin District,당감제1동
26230110,부산광역시,Busan,부산진구,Busanjin District,당감제2동
26230111,부산광역시,Busan,부산진구,Busanjin District,개금제1동
26260104,부산광역시,Busan,동래구,Dongnae District,수민동
26260106,부산광역시,Busan,동래구,Dongnae District,수민동
26260103,부산광역시,Busan,동래구,Dongnae District,복산동
26260105,부산광역시,Busan,동래구,Dongnae District,복산동
26260107,부산광역시,Busan,동래구,Dongnae District,명륜동
26260108,부산광역시,Busan,동래구,Dongnae District,온천제1동
26260109,부산광역시,Busan,동래구,Dongnae District,사직제1동
26260102,부산광역시,Busan,동래구,Dongnae District,안락제1동
26260101,부산광역시,Busan,동래구,Dongnae District,명장제1동
26290106,부산광역시,Busan,남구,Nam District,대연제1동
26290107,부산광역시,Busan,남구,Nam District,용호제1동
26290108,부산광역시,Busan,남구,Nam District,용당동
26290111,부산광역시,Busan,남구,Nam District,감만제1동
26290110,부산광역시,Busan,남구,Nam District,우암동
26290109,부산광역시,Busan,남구,Nam District,문현제1동
26320105,부산광역시,Busan,북구,Buk District,구포제1동
26320101,부산광역시,Busan,북구,Buk District,금곡동
26320102,부산광역시,Busan,북구,Buk District,화명제1동
26320104,부산광역시,Busan,북구,Buk District,덕천제1동
26320103,부산광역시,Busan,북구,Buk District,만덕제1동
26350105,부산광역시,Busan,해운대구,Haeundae District,우제1동
26350106,부산광역시,Busan,해운대구,Haeundae District,중제1동
26350107,부산광역시,Busan,해운대구,Haeundae District,좌제1동
26350108,부산광역시,Busan,해운대구,Haeundae District,송정동
26350103,부산광역시,Busan,해운대구,Haeundae District,반여제1동
26350101,부산광역시,Busan,해운대구,Haeundae District,반송제1동
26350102,부산광역시,Busan,해운대구,Haeundae District,반송제1동
26350104,부산광역시,Busan,해운대구,Haeundae District,재송제1동
26380101,부산광역시,Busan,사하구,Saha District,괴정제1동
26380102,부산광역시,Busan,사하구,Saha District,당리동
26380103,부산광역시,Busan,사하구,Saha District,하단제1동
26380104,부산광역시,Busan,사하구,Saha District,신평제1동
26380105,부산광역시,Busan,사하구,Saha District,장림제1동
26380106,부산광역시,Busan,사하구,Saha District,다대제1동
26380107,부산광역시,Busan,사하구,Saha District,구평동
26380108,부산광역시,Busan,사하구,Saha District,감천제1동
26410110,부산광역시,Busan,금정구,Geumjeong District,서제1동
26410111,부산광역시,Busan,금정구,Geumjeong District,금사동
26410112,부산광역시,Busan,금정구,Geumjeong District,금사동
26410109,부산광역시,Busan,금정구,Geumjeong District,부곡제1동
26410106,부산광역시,Busan,금정구,Geumjeong District,부곡제3동
26410108,부산광역시,Busan,금정구,Geumjeong District,장전제1동
26410101,부산광역시,Busan,금정구,Geumjeong District,선두구동
26410105,부산광역시,Busan,금정구,Geumjeong District,선두구동
26410102,부산광역시,Busan,금정구,Geumjeong District,청룡노포동
26410103,부산광역시,Busan,금정구,Geumjeong District,청룡노포동
26410104,부산광역시,Busan,금정구,Geumjeong District,남산동
26410107,부산광역시,Busan,금정구,Geumjeong District,구서제1동
26410113,부산광역시,Busan,금정구,Geumjeong District,금성동
26440101,부산광역시,Busan,강서구,Gangseo District,대저1동
26440102,부산광역시,Busan,강서구,Gangseo District,대저2동
26440103,부산광역시,Busan,강서구,Gangseo District,강동동
26440104,부산광역시,Busan,강서구,Gangseo District,명지1동
26440105,부산광역시,Busan,강서구,Gangseo District,가락동
26440106,부산광역시,Busan,강서구,Gangseo District,가락동
26440107,부산광역시,Busan,강서구,Gangseo District,가락동
26440108,부산광역시,Busan,강서구,Gangseo District,가락동
26440109,부산광역시,Busan,강서구,Gangseo District,녹산동
26440110,부산광역시,Busan,강서구,Gangseo District,녹산동
26440111,부산광역시,Busan,강서구,Gangseo District,녹산동
26440112,부산광역시,Busan,강서구,Gangseo District,녹산동
26440113,부산광역시,Busan,강서구,Gangseo District,녹산동
26440114,부산광역시,Busan,강서구,Gangseo District,녹산동
26440115,부산광역시,Busan,강서구,Gangseo District,녹산동
26440116,부산광역시,Busan,강서구,Gangseo District,녹산동
26440117,부산광역시,Busan,강서구,Gangseo District,녹산동
26440118,부산광역시,Busan,강서구,Gangseo District,가덕도동
26440119,부산광역시,Busan,강서구,Gangseo District,가덕도동
26440120,부산광역시,Busan,강서구,Gangseo District,가덕도동
26440121,부산광역시,Busan,강서구,Gangseo District,가덕도동
26440122,부산광역시,Busan,강서구,Gangseo District,가덕도동
26470101,부산광역시,Busan,연제구,Yeonje District,거제제1동
26470102,부산광역시,Busan,연제구,Yeonje District,연산제1동
26500105,부산광역시,Busan,수영구,Suyeong District,남천제1동
26500102,부산광역시,Busan,수영구,Suyeong District,수영동
26500101,부산광역시,Busan,수영구,Suyeong District,망미제1동
26500104,부산광역시,Busan,수영구,Suyeong District,광안제1동
26500103,부산광역시,Busan,수영구,Suyeong District,민락동
26530101,부산광역시,Busan,사상구,Sasang District,삼락동
26530102,부산광역시,Busan,사상구,Sasang District,모라제1동
26530103,부산광역시,Busan,사상구,Sasang District,덕포제1동
26530104,부산광역시,Busan,사상구,Sasang District,괘법동
26530105,부산광역시,Busan,사상구,Sasang District,감전동
26530106,부산광역시,Busan,사상구,Sasang District,주례제1동
